document_id,title,document_type,department,region,version,status,effective_date,expiry_date,path,sha256,trap_tag,confidentiality
NRG-ANN-GOLD-0209,Compliance Store Announcement — Colorado #209,store_announcement,Compliance,Colorado,1.0,approved,2026-06-21,,raw/2026/announcements/209-store_announcement-colorado.md,8909c1a4b4dba253eb0468d6b8db2019f8108a38a4bbeca89eac6a438b0f7e46,,internal
NRG-POL-GOLD-0210,Sales Policy — California #210,policy,Sales,California,1.0,approved,2026-01-22,,raw/2026/policies/210-policy-california.md,7f462d640ce78a0f67d92afb57040e6235846ac16e1efb4729e9b64b815fde9e,,internal
NRG-SOP-GOLD-0211,Supply Chain Procedure — Texas #211,procedure,Supply Chain,Texas,1.0,approved,2026-02-23,,raw/2026/procedures/211-procedure-texas.md,339df8e40bc8938a5431675796374492b486c87d4de174a21edc63ce40f5eaaf,,internal
NRG-RPT-GOLD-0212,Procurement Report — New York #212,report,Procurement,New York,1.0,approved,2026-03-24,,raw/2026/reports/212-report-new-york.md,607b4d4d2d88a2632c23541b568becb45403fecba6bfc098320970ba90058636,,internal
NRG-RBK-GOLD-0213,Finance Runbook — Florida #213,runbook,Finance,Florida,1.0,approved,2026-04-25,,raw/2026/runbooks/213-runbook-florida.md,41f4f8940fd387ef2047f320a94ae5e8c10fdf144233b90ad14f1f3f6d48a755,,internal
NRG-MAN-GOLD-0214,HR Manual — North Carolina #214,manual,HR,North Carolina,1.0,approved,2026-05-26,,raw/2026/manuals/214-manual-north-carolina.md,ce1f951b074dd64141172b296f05299214a02b9d7612131a5decf2857f416c5f,,internal
NRG-ANN-GOLD-0215,Information Security Store Announcement — Illinois #215,store_announcement,Information Security,Illinois,1.0,approved,2026-06-27,,raw/2026/announcements/215-store_announcement-illinois.md,38730e6b00075313b9a33a96eadb5c994f46ff8a087426fb91f23b8aa2bc4d75,,internal
NRG-POL-GOLD-0216,Data Engineering Policy — Washington #216,policy,Data Engineering,Washington,1.0,approved,2026-01-01,,raw/2026/policies/216-policy-washington.md,88e179cf3aa8c2d0f0f995029f2d4cca26e9b095fea540297a7bd164bf088437,,internal
NRG-SOP-GOLD-0217,Cloud Operations Procedure — Georgia #217,procedure,Cloud Operations,Georgia,1.0,approved,2026-02-02,,raw/2026/procedures/217-procedure-georgia.md,7fba09e18dbf642a84540f764fb62587262ed0f2ca6e568036b22f3fd5089579,,internal
NRG-RPT-GOLD-0218,Customer Experience Report — Arizona #218,report,Customer Experience,Arizona,1.0,approved,2026-03-03,,raw/2026/reports/218-report-arizona.md,779a5cd478dc4939af40fa5dec3e3e608671bfa636a37ebfed174340e9fcbfd1,,internal
NRG-RBK-GOLD-0219,Legal Runbook — Colorado #219,runbook,Legal,Colorado,1.0,approved,2026-04-04,,raw/2026/runbooks/219-runbook-colorado.md,1936e44467e7ed07d857f63537528b866a5698553412e331921100d75c800f4a,,internal
NRG-MAN-GOLD-0220,Merchandising Manual — California #220,manual,Merchandising,California,1.0,approved,2026-05-05,,raw/2026/manuals/220-manual-california.md,29bbf848e568e947cfc64810152adb878a0aafcfcec620c9970e63d19539699a,,internal
NRG-ANN-GOLD-0221,Marketing Store Announcement — Texas #221,store_announcement,Marketing,Texas,1.0,approved,2026-06-06,,raw/2026/announcements/221-store_announcement-texas.md,053bcfa57fd804cc2422475e426b33ddcd0a31e5200e8631dea39a7f5c5586d8,,internal
NRG-POL-GOLD-0222,Store Operations Policy — New York #222,policy,Store Operations,New York,1.0,approved,2026-01-07,,raw/2026/policies/222-policy-new-york.md,7201a9488720bdf674578aeaef882c1c4cc6126826b3708760a9ff4adcc08913,,internal
NRG-SOP-GOLD-0223,Compliance Procedure — Florida #223,procedure,Compliance,Florida,1.0,approved,2026-02-08,,raw/2026/procedures/223-procedure-florida.md,b2606238c27bca8744f908edbb60f22e459b87ff6e52a3dfc2c14d130be5df62,,internal
NRG-RPT-GOLD-0224,Sales Report — North Carolina #224,report,Sales,North Carolina,1.0,approved,2026-03-09,,raw/2026/reports/224-report-north-carolina.md,7d8a34bdd0b25d3dfb7364e034645b68c945921ee8a0b07090d76f3a82493cd9,,internal
NRG-RBK-GOLD-0225,Supply Chain Runbook — Illinois #225,runbook,Supply Chain,Illinois,1.0,approved,2026-04-10,,raw/2026/runbooks/225-runbook-illinois.md,01624a514b16bd85057dc90c11b77896d5adf298d289bff9ffe089e8f4226d2d,,internal
NRG-MAN-GOLD-0226,Procurement Manual — Washington #226,manual,Procurement,Washington,1.0,approved,2026-05-11,,raw/2026/manuals/226-manual-washington.md,6d51091844d1bf4793ca4d38394ca83d8ab288174c88c87465db27d4549770f2,,internal
NRG-ANN-GOLD-0227,Finance Store Announcement — Georgia #227,store_announcement,Finance,Georgia,1.0,approved,2026-06-12,,raw/2026/announcements/227-store_announcement-georgia.md,2189b196cfba0c9d5b3cae20d0433cb7d8b7ab7cd97a7e7fa799b4ca8e743c11,,internal
NRG-POL-GOLD-0228,HR Policy — Arizona #228,policy,HR,Arizona,1.0,approved,2026-01-13,,raw/2026/policies/228-policy-arizona.md,cd5d737c5662d495d029181929dda208e5841811d052f7d3dfa0f30414d8aee0,,internal
NRG-SOP-GOLD-0229,Information Security Procedure — Colorado #229,procedure,Information Security,Colorado,1.0,approved,2026-02-14,,raw/2026/procedures/229-procedure-colorado.md,47eaa2f7094ab017168a092ae5d7da9560946df4b03c1ae9024728db1b9b8427,,internal
NRG-RPT-GOLD-0230,Data Engineering Report — California #230,report,Data Engineering,California,1.0,approved,2026-03-15,,raw/2026/reports/230-report-california.md,2e4cd60eb288aad7eda24327f932df2fea1c6ebe8a148c35d680a12c1ccf6eb4,,internal
NRG-RBK-GOLD-0231,Cloud Operations Runbook — Texas #231,runbook,Cloud Operations,Texas,1.0,approved,2026-04-16,,raw/2026/runbooks/231-runbook-texas.md,5cdbb4e83e7c86ebb98fcac822dfe8e25f5e8079c813f11a0971c798f86c55c1,,internal
NRG-MAN-GOLD-0232,Customer Experience Manual — New York #232,manual,Customer Experience,New York,1.0,approved,2026-05-17,,raw/2026/manuals/232-manual-new-york.md,cebd8b8b66031ca0dd0934e4d5dd30388801ff7d7c6b8873a5f398c9009ea2a1,,internal
NRG-ANN-GOLD-0233,Legal Store Announcement — Florida #233,store_announcement,Legal,Florida,1.0,approved,2026-06-18,,raw/2026/announcements/233-store_announcement-florida.md,0819c940a13f8a98a9928c019876936acd5887615c7188f33a3f90fce8691835,,internal
NRG-POL-GOLD-0234,Merchandising Policy — North Carolina #234,policy,Merchandising,North Carolina,1.0,approved,2026-01-19,,raw/2026/policies/234-policy-north-carolina.md,47613425824d9c2cbbe6bd7c4e4f957ff0823558abbd2092d2141242faefb0ba,,internal
NRG-SOP-GOLD-0235,Marketing Procedure — Illinois #235,procedure,Marketing,Illinois,1.0,approved,2026-02-20,,raw/2026/procedures/235-procedure-illinois.md,5cfb83f24bd525ecb5286e1c1d7acb45bc21a6231b148b843de55bd5e0e87559,,internal
NRG-RPT-GOLD-0236,Store Operations Report — Washington #236,report,Store Operations,Washington,1.0,approved,2026-03-21,,raw/2026/reports/236-report-washington.md,05ae94c8abbd7b2c63f31926749a291d0b1b6d132a5b36e84dbc6e844a008db0,,internal
NRG-RBK-GOLD-0237,Compliance Runbook — Georgia #237,runbook,Compliance,Georgia,1.0,approved,2026-04-22,,raw/2026/runbooks/237-runbook-georgia.md,544033a02d97105ac14c69d3eebbd318e01d8d08aed84a7a6b38c5ae8e7a6fde,,internal
NRG-MAN-GOLD-0238,Sales Manual — Arizona #238,manual,Sales,Arizona,1.0,approved,2026-05-23,,raw/2026/manuals/238-manual-arizona.md,d5001a004d740863024d7a2585c53392dcc6feda786bebfc6810681255c3b9ca,,internal
NRG-ANN-GOLD-0239,Supply Chain Store Announcement — Colorado #239,store_announcement,Supply Chain,Colorado,1.0,approved,2026-06-24,,raw/2026/announcements/239-store_announcement-colorado.md,92608ea9e51758b2715a4cf11d5524695915e43e63f5235c55aa6dbb6f06c78b,,internal
NRG-POL-GOLD-0240,Procurement Policy — California #240,policy,Procurement,California,1.0,approved,2026-01-25,,raw/2026/policies/240-policy-california.md,c5652ce3322251263a7b015d73bdbec4d6546856087906d52c95b47dc8f498fa,,internal
NRG-SOP-GOLD-0241,Finance Procedure — Texas #241,procedure,Finance,Texas,1.0,approved,2026-02-26,,raw/2026/procedures/241-procedure-texas.md,78cfc1d16b01ff150c47ac399a05e409c30abf421526fc3dffaa4b2813e84d3e,,internal
NRG-RPT-GOLD-0242,HR Report — New York #242,report,HR,New York,1.0,approved,2026-03-27,,raw/2026/reports/242-report-new-york.md,8eff459e690976e4edf2e288870e5bca1bbc5332f21518b414d17b0180520b8b,,internal
NRG-RBK-GOLD-0243,Information Security Runbook — Florida #243,runbook,Information Security,Florida,1.0,approved,2026-04-01,,raw/2026/runbooks/243-runbook-florida.md,578c67ad3ccd436d8681023e57347c7607d091c8daae4206765032640ca36fde,,internal
NRG-MAN-GOLD-0244,Data Engineering Manual — North Carolina #244,manual,Data Engineering,North Carolina,1.0,approved,2026-05-02,,raw/2026/manuals/244-manual-north-carolina.md,d20c0b09cd580194ffd738422059e32527a6c54b0dfb3d686a127de3e5d18764,,internal
NRG-ANN-GOLD-0245,Cloud Operations Store Announcement — Illinois #245,store_announcement,Cloud Operations,Illinois,1.0,approved,2026-06-03,,raw/2026/announcements/245-store_announcement-illinois.md,bd2bdfd231823eeec0acfc704e1e9f442cf74b62efe776eacb57a857e9929d63,,internal
NRG-POL-GOLD-0246,Customer Experience Policy — Washington #246,policy,Customer Experience,Washington,1.0,approved,2026-01-04,,raw/2026/policies/246-policy-washington.md,1673c2901de11613411a2c080b970f2fa49819f1c8d3dc71523efda00281cdbf,,internal
NRG-SOP-GOLD-0247,Legal Procedure — Georgia #247,procedure,Legal,Georgia,1.0,approved,2026-02-05,,raw/2026/procedures/247-procedure-georgia.md,e193981cda6f12fb278b9ab65fbcb33158f190761c022295ec7b417298aa01fb,,internal
NRG-RPT-GOLD-0248,Merchandising Report — Arizona #248,report,Merchandising,Arizona,1.0,approved,2026-03-06,,raw/2026/reports/248-report-arizona.md,c6aac7ca444b5f1b5ee4bce4b80ab0def45ecfab90b69a38b0f15055453655b2,,internal
NRG-RBK-GOLD-0249,Marketing Runbook — Colorado #249,runbook,Marketing,Colorado,1.0,approved,2026-04-07,,raw/2026/runbooks/249-runbook-colorado.md,607440cf2db9a8d76c4fc16af0b9a6556171c349cab6f517476b9876b36380a9,,internal
NRG-MAN-GOLD-0250,Store Operations Manual — California #250,manual,Store Operations,California,1.0,approved,2026-05-08,,raw/2026/manuals/250-manual-california.md,516060279ef53db78d498fdf9c9f6d3e6312aa9a0e172d8abafde0e017544f7f,,internal
NRG-ANN-GOLD-0251,Compliance Store Announcement — Texas #251,store_announcement,Compliance,Texas,1.0,approved,2026-06-09,,raw/2026/announcements/251-store_announcement-texas.md,0996604bb4a9eff3fa93e1ea10d4d40576975ae7bca0d94c28e85b47ae6d0a11,,internal
NRG-POL-GOLD-0252,Sales Policy — New York #252,policy,Sales,New York,1.0,approved,2026-01-10,,raw/2026/policies/252-policy-new-york.md,0ec0f8d7bbeca05f0764511dbdc5a6987de064f43de1b8c2ee7a27d42fb584a9,,internal
NRG-SOP-GOLD-0253,Supply Chain Procedure — Florida #253,procedure,Supply Chain,Florida,1.0,approved,2026-02-11,,raw/2026/procedures/253-procedure-florida.md,72f9855c5cbe8f7f57e9f8f9353726c9a3adc057b0c38ff5cf45285483d4fd2b,,internal
NRG-RPT-GOLD-0254,Procurement Report — North Carolina #254,report,Procurement,North Carolina,1.0,approved,2026-03-12,,raw/2026/reports/254-report-north-carolina.md,37966ba9e1b06f4ce85343d35776d3a8589d4a03af384af8f822f91e0b29ec7b,,internal
NRG-RBK-GOLD-0255,Finance Runbook — Illinois #255,runbook,Finance,Illinois,1.0,approved,2026-04-13,,raw/2026/runbooks/255-runbook-illinois.md,f3f5b0d35bebda4fcff5a787eb82ce7be4c6748afbec9fdb39a1c5381c6742a3,,internal
NRG-MAN-GOLD-0256,HR Manual — Washington #256,manual,HR,Washington,1.0,approved,2026-05-14,,raw/2026/manuals/256-manual-washington.md,ed0cda96cda62ee8952dba5f101cb57adbd74ea2c9828623ca3174cd47f31208,,internal
NRG-ANN-GOLD-0257,Information Security Store Announcement — Georgia #257,store_announcement,Information Security,Georgia,1.0,approved,2026-06-15,,raw/2026/announcements/257-store_announcement-georgia.md,206286d2ea3b22f8347d7ae57e61249a2755ba59fff578e878d9b8d3e7af9856,,internal
NRG-POL-GOLD-0258,Data Engineering Policy — Arizona #258,policy,Data Engineering,Arizona,1.0,approved,2026-01-16,,raw/2026/policies/258-policy-arizona.md,6ef60d64bae7a373be85d86440a675ce43062a8b18824ed31cbcaa0f37a41f33,,internal
NRG-SOP-GOLD-0259,Cloud Operations Procedure — Colorado #259,procedure,Cloud Operations,Colorado,1.0,approved,2026-02-17,,raw/2026/procedures/259-procedure-colorado.md,01bcf7dbf1d2347e8eced394c8403d3ec02ebfc266983ed28237b52bd170286a,,internal
NRG-RPT-GOLD-0260,Customer Experience Report — California #260,report,Customer Experience,California,1.0,approved,2026-03-18,,raw/2026/reports/260-report-california.md,579463bf831d90d6a6aa2b58b5130922eae2b7c866a435ad4f0e35dbdd406292,,internal
NRG-RBK-GOLD-0261,Legal Runbook — Texas #261,runbook,Legal,Texas,1.0,approved,2026-04-19,,raw/2026/runbooks/261-runbook-texas.md,f2779b716376462a49bb10a5568ce267eb32d11d6526bbeb5d41554ae04e5234,,internal
NRG-MAN-GOLD-0262,Merchandising Manual — New York #262,manual,Merchandising,New York,1.0,approved,2026-05-20,,raw/2026/manuals/262-manual-new-york.md,dc8bca62145d594dccc8f91db95cdca9d997c045d115a37a37897e559129ab5d,,internal
NRG-ANN-GOLD-0263,Marketing Store Announcement — Florida #263,store_announcement,Marketing,Florida,1.0,approved,2026-06-21,,raw/2026/announcements/263-store_announcement-florida.md,d9d38a3e23645d24105d0ef5d754e755e0ca6a3be38a2655e7baa49b0c6ca2d6,,internal
NRG-POL-GOLD-0264,Store Operations Policy — North Carolina #264,policy,Store Operations,North Carolina,1.0,approved,2026-01-22,,raw/2026/policies/264-policy-north-carolina.md,96fd459d77e9ee6a5779886f448d683391de93a85dae6a719ccd428c0697c7e3,,internal
NRG-SOP-GOLD-0265,Compliance Procedure — Illinois #265,procedure,Compliance,Illinois,1.0,approved,2026-02-23,,raw/2026/procedures/265-procedure-illinois.md,e77f205b2096e0dd89ad448410ea4cf2239a8477494ef16064ce8e412cad6ac4,,internal
NRG-RPT-GOLD-0266,Sales Report — Washington #266,report,Sales,Washington,1.0,approved,2026-03-24,,raw/2026/reports/266-report-washington.md,8e993aefa002374ab31179db20bbdd6b7384e2d54a9a19c4e3861da3535267cb,,internal
NRG-RBK-GOLD-0267,Supply Chain Runbook — Georgia #267,runbook,Supply Chain,Georgia,1.0,approved,2026-04-25,,raw/2026/runbooks/267-runbook-georgia.md,4360db258781ddf260a6ed6161414d5ecf225b4f3a2bdcac9c448faf127f7298,,internal
NRG-MAN-GOLD-0268,Procurement Manual — Arizona #268,manual,Procurement,Arizona,1.0,approved,2026-05-26,,raw/2026/manuals/268-manual-arizona.md,521657f654c6eb5dffa445379482afa10cb0ebf6a1b1c29b106d0b5888ecf30b,,internal
NRG-ANN-GOLD-0269,Finance Store Announcement — Colorado #269,store_announcement,Finance,Colorado,1.0,approved,2026-06-27,,raw/2026/announcements/269-store_announcement-colorado.md,b30d37a3ed7146fccb99c256de110c04b43c6a129a311258a732d0f16ebb56b5,,internal
NRG-POL-GOLD-0270,HR Policy — California #270,policy,HR,California,1.0,approved,2026-01-01,,raw/2026/policies/270-policy-california.md,29418d74943c041727c60bfdc51af396dae3cfa24d6cc609f89762bafbe974bf,,internal
NRG-SOP-GOLD-0271,Information Security Procedure — Texas #271,procedure,Information Security,Texas,1.0,approved,2026-02-02,,raw/2026/procedures/271-procedure-texas.md,571c5854db5414fc463278c093df4af892786b4bda2b9bc5e99f465d7a31347d,,internal
NRG-RPT-GOLD-0272,Data Engineering Report — New York #272,report,Data Engineering,New York,1.0,approved,2026-03-03,,raw/2026/reports/272-report-new-york.md,2c694f4fe7e6f5a85699af4adac390fd83a5e991a33023a66d0184510bfbc956,,internal
NRG-RBK-GOLD-0273,Cloud Operations Runbook — Florida #273,runbook,Cloud Operations,Florida,1.0,approved,2026-04-04,,raw/2026/runbooks/273-runbook-florida.md,faf02caaaac950ebeda0dcd7c42c5738cf45ffad8f4849b3c33cd286ac7693c9,,internal
NRG-MAN-GOLD-0274,Customer Experience Manual — North Carolina #274,manual,Customer Experience,North Carolina,1.0,approved,2026-05-05,,raw/2026/manuals/274-manual-north-carolina.md,63f2316ba0a62aa33080c1f279f99ef33c06c31698bdd4edf11abbf84eb1ed41,,internal
NRG-ANN-GOLD-0275,Legal Store Announcement — Illinois #275,store_announcement,Legal,Illinois,1.0,approved,2026-06-06,,raw/2026/announcements/275-store_announcement-illinois.md,bdad165980fa26d551814625ea6adb1df8697fe8744594b8460384cdb4ba8e95,,internal
NRG-POL-GOLD-0276,Merchandising Policy — Washington #276,policy,Merchandising,Washington,1.0,approved,2026-01-07,,raw/2026/policies/276-policy-washington.md,c9fd9b7e57155026274cd3b4c4213346132d735723354e5da15e357a3dc28aef,,internal
NRG-SOP-GOLD-0277,Marketing Procedure — Georgia #277,procedure,Marketing,Georgia,1.0,approved,2026-02-08,,raw/2026/procedures/277-procedure-georgia.md,450b0523ddedd885ad45fcb29b5ff3ef5e6a7c56fa82cb4933dd79a3f2d832b5,,internal
NRG-RPT-GOLD-0278,Store Operations Report — Arizona #278,report,Store Operations,Arizona,1.0,approved,2026-03-09,,raw/2026/reports/278-report-arizona.md,fe6fb385a57acd3f8d32bdac9e9e3383b952a79e688a65c325c971825ba6d053,,internal
NRG-RBK-GOLD-0279,Compliance Runbook — Colorado #279,runbook,Compliance,Colorado,1.0,approved,2026-04-10,,raw/2026/runbooks/279-runbook-colorado.md,3b36c28ccaf0d9c12c48fd1a871bb2591418da836d866d27ae6eb838947793d6,,internal
NRG-MAN-GOLD-0280,Sales Manual — California #280,manual,Sales,California,1.0,approved,2026-05-11,,raw/2026/manuals/280-manual-california.md,fdd366ec93372ac6d4b5a4c2a39b30f1570cd5e2ea4829d3062e0b0d83a0899f,,internal
NRG-ANN-GOLD-0281,Supply Chain Store Announcement — Texas #281,store_announcement,Supply Chain,Texas,1.0,approved,2026-06-12,,raw/2026/announcements/281-store_announcement-texas.md,770bb049ae0bead7599c9acc0a2752a13eba548c3e67499f98b362198db72bba,,internal
NRG-POL-GOLD-0282,Procurement Policy — New York #282,policy,Procurement,New York,1.0,approved,2026-01-13,,raw/2026/policies/282-policy-new-york.md,7c81cfb88e80ab04f93fd7861b608bee90b01d77f7775ffe1f1845cb26c1ec96,,internal
NRG-SOP-GOLD-0283,Finance Procedure — Florida #283,procedure,Finance,Florida,1.0,approved,2026-02-14,,raw/2026/procedures/283-procedure-florida.md,f798814f1c420394a92feb135c9c7ff68e726ada44478d33fb6db11e0d017f09,,internal
NRG-RPT-GOLD-0284,HR Report — North Carolina #284,report,HR,North Carolina,1.0,approved,2026-03-15,,raw/2026/reports/284-report-north-carolina.md,601d7b173f03d33f1d44ff9db694a29e5748c150275a9f6cf517b0ba5b42367b,,internal
NRG-RBK-GOLD-0285,Information Security Runbook — Illinois #285,runbook,Information Security,Illinois,1.0,approved,2026-04-16,,raw/2026/runbooks/285-runbook-illinois.md,6d8f3d380adbb77ab318971d3eeba8010d4b96b1a224e2aee05b394995625edd,,internal
NRG-MAN-GOLD-0286,Data Engineering Manual — Washington #286,manual,Data Engineering,Washington,1.0,approved,2026-05-17,,raw/2026/manuals/286-manual-washington.md,5226993aef8bbe942b22549e5fa8822467cf6f0a85143a1d05b58da94dbe46be,,internal
NRG-ANN-GOLD-0287,Cloud Operations Store Announcement — Georgia #287,store_announcement,Cloud Operations,Georgia,1.0,approved,2026-06-18,,raw/2026/announcements/287-store_announcement-georgia.md,9d2a21d3c0e43b3a6e370ffb6415bc3a5573f94d5755dcd14b0cd9ef3f17ac79,,internal
NRG-POL-GOLD-0288,Customer Experience Policy — Arizona #288,policy,Customer Experience,Arizona,1.0,approved,2026-01-19,,raw/2026/policies/288-policy-arizona.md,ebdf8b667c4d28dc1f1e7b83b785d67e5b252beddbca9601700d90edf52ce9ce,,internal
NRG-SOP-GOLD-0289,Legal Procedure — Colorado #289,procedure,Legal,Colorado,1.0,approved,2026-02-20,,raw/2026/procedures/289-procedure-colorado.md,154391a46201140ec263f8081b924c660568aa57b9534ffbf4efac94054d5014,,internal
NRG-RPT-GOLD-0290,Merchandising Report — California #290,report,Merchandising,California,1.0,approved,2026-03-21,,raw/2026/reports/290-report-california.md,43b37ac90f8fa4ba0101b29c19cba790a9d6a3442dcb8e325a8205174979fe50,,internal
NRG-RBK-GOLD-0291,Marketing Runbook — Texas #291,runbook,Marketing,Texas,1.0,approved,2026-04-22,,raw/2026/runbooks/291-runbook-texas.md,c69173abcb7ca36349003f168a73d58d22e49f184a87985cd5f76e1380792437,,internal
NRG-MAN-GOLD-0292,Store Operations Manual — New York #292,manual,Store Operations,New York,1.0,approved,2026-05-23,,raw/2026/manuals/292-manual-new-york.md,6148d7e978099c95cc682c15102a104b0baf74c8439b3f490dc49ac098312146,,internal
NRG-ANN-GOLD-0293,Compliance Store Announcement — Florida #293,store_announcement,Compliance,Florida,1.0,approved,2026-06-24,,raw/2026/announcements/293-store_announcement-florida.md,95ecf3f49874deda5ce0d0ff0a63f3af4e31c98323863103e58e8c8439cb550f,,internal
NRG-POL-GOLD-0294,Sales Policy — North Carolina #294,policy,Sales,North Carolina,1.0,approved,2026-01-25,,raw/2026/policies/294-policy-north-carolina.md,4f1a37e82190e06cfe5daa388dda9949dcdb25166d4d61d9969242a8b0b1a08c,,internal
NRG-SOP-GOLD-0295,Supply Chain Procedure — Illinois #295,procedure,Supply Chain,Illinois,1.0,approved,2026-02-26,,raw/2026/procedures/295-procedure-illinois.md,fe8c6a568d4793426ac093e2c06dde515f1a48b3826075bd038334cdc5b9866a,,internal
NRG-RPT-GOLD-0296,Procurement Report — Washington #296,report,Procurement,Washington,1.0,approved,2026-03-27,,raw/2026/reports/296-report-washington.md,be9eb91097ab11f59acd8b96b935373beabcfddbf448aadb6ea4cde50234ef11,,internal
NRG-RBK-GOLD-0297,Finance Runbook — Georgia #297,runbook,Finance,Georgia,1.0,approved,2026-04-01,,raw/2026/runbooks/297-runbook-georgia.md,97864871ce52bba41bae642ed7e062a1850cd75cd56cdd79ee60fe022d938b9b,,internal
NRG-MAN-GOLD-0298,HR Manual — Arizona #298,manual,HR,Arizona,1.0,approved,2026-05-02,,raw/2026/manuals/298-manual-arizona.md,83e848d60a9e6e4fb9e4b6007b068a5cd123c04125108aadedc6a4e3dd198094,,internal
NRG-ANN-GOLD-0299,Information Security Store Announcement — Colorado #299,store_announcement,Information Security,Colorado,1.0,approved,2026-06-03,,raw/2026/announcements/299-store_announcement-colorado.md,d86e88c2d096ba1f8be1f8411f16c3965d597e7fddeaf7848b92fd26900c7134,,internal
NRG-POL-GOLD-0300,Data Engineering Policy — California #300,policy,Data Engineering,California,1.0,approved,2026-01-04,,raw/2026/policies/300-policy-california.md,72da6912dce1f4f943b93dc6421d6f35efd8ff91f4134d194834d1f89d533ecf,,internal
NRG-SOP-GOLD-0301,Cloud Operations Procedure — Texas #301,procedure,Cloud Operations,Texas,1.0,approved,2026-02-05,,raw/2026/procedures/301-procedure-texas.md,a213b0cd51be28696ddc087fdc5869f4468d16a1d6064017994324ef853d9fd8,,internal
NRG-RPT-GOLD-0302,Customer Experience Report — New York #302,report,Customer Experience,New York,1.0,approved,2026-03-06,,raw/2026/reports/302-report-new-york.md,77508bfad94c94ee55bf7a698c2067067438a12d85175696f6b5a758e021fe7d,,internal
NRG-RBK-GOLD-0303,Legal Runbook — Florida #303,runbook,Legal,Florida,1.0,approved,2026-04-07,,raw/2026/runbooks/303-runbook-florida.md,fe105ac54516b4ace93a6c5e29da4e7813a3ebfb0bb81c1c68be618034eb162b,,internal
NRG-MAN-GOLD-0304,Merchandising Manual — North Carolina #304,manual,Merchandising,North Carolina,1.0,approved,2026-05-08,,raw/2026/manuals/304-manual-north-carolina.md,d68f8279a181cf1ccfb230945f6410ee722958ef976346fdbb7884f947500aac,,internal
NRG-ANN-GOLD-0305,Marketing Store Announcement — Illinois #305,store_announcement,Marketing,Illinois,1.0,approved,2026-06-09,,raw/2026/announcements/305-store_announcement-illinois.md,5aa9c9f0a62e0a1b184267ababe46e9a2617cf7695545215633b395042ea005b,,internal
NRG-POL-GOLD-0306,Store Operations Policy — Washington #306,policy,Store Operations,Washington,1.0,approved,2026-01-10,,raw/2026/policies/306-policy-washington.md,011ad9e7e8e4a78744d7d2374e05e451337e68485e6cf96e3dd650c931947e77,,internal
NRG-SOP-GOLD-0307,Compliance Procedure — Georgia #307,procedure,Compliance,Georgia,1.0,approved,2026-02-11,,raw/2026/procedures/307-procedure-georgia.md,cb860495d7d1f482ffc2052936587bf02665b5e458afd718171f71b1eb7642fc,,internal
NRG-RPT-GOLD-0308,Sales Report — Arizona #308,report,Sales,Arizona,1.0,approved,2026-03-12,,raw/2026/reports/308-report-arizona.md,6155d77df24fc1a034b730f8106b92161b3fab178c6a9dd6829836ef1377952a,,internal
NRG-RBK-GOLD-0309,Supply Chain Runbook — Colorado #309,runbook,Supply Chain,Colorado,1.0,approved,2026-04-13,,raw/2026/runbooks/309-runbook-colorado.md,1d1deec83eb20615e7338254a08c5f6bf4948b11fae9ddb3ee35575f9ff56d90,,internal
NRG-MAN-GOLD-0310,Procurement Manual — California #310,manual,Procurement,California,1.0,approved,2026-05-14,,raw/2026/manuals/310-manual-california.md,f7bec5a2a16fee0ee31e54e86b5d33f75811851a8993300452862d72c515ca11,,internal
NRG-ANN-GOLD-0311,Finance Store Announcement — Texas #311,store_announcement,Finance,Texas,1.0,approved,2026-06-15,,raw/2026/announcements/311-store_announcement-texas.md,c14f2aac850565c9d83c57ff4cedeb9fe4a86c722c31167caac8e7b903b8dce9,,internal
NRG-POL-GOLD-0312,HR Policy — New York #312,policy,HR,New York,1.0,approved,2026-01-16,,raw/2026/policies/312-policy-new-york.md,4b7c50b42e9dadefd9608f03a91fa5611fcbb6814767290f0de5ffbbeaf136b8,,internal
NRG-SOP-GOLD-0313,Information Security Procedure — Florida #313,procedure,Information Security,Florida,1.0,approved,2026-02-17,,raw/2026/procedures/313-procedure-florida.md,dbf6b4da39bc092d7ea2b8b8b5507b6dd2b38ebdadb8b9e7aa9295f2a606f501,,internal
NRG-RPT-GOLD-0314,Data Engineering Report — North Carolina #314,report,Data Engineering,North Carolina,1.0,approved,2026-03-18,,raw/2026/reports/314-report-north-carolina.md,6bcf1ab5eacefe8b7556b2a5903f120f4d4950aad5f98e75fc9dc84e2ccaa2d7,,internal
NRG-RBK-GOLD-0315,Cloud Operations Runbook — Illinois #315,runbook,Cloud Operations,Illinois,1.0,approved,2026-04-19,,raw/2026/runbooks/315-runbook-illinois.md,01aa9c0c919e96069be9eb13595edf342524975ab0664f418bca51b0c07d7fc6,,internal
NRG-MAN-GOLD-0316,Customer Experience Manual — Washington #316,manual,Customer Experience,Washington,1.0,approved,2026-05-20,,raw/2026/manuals/316-manual-washington.md,7b84aa497c301394331bed53312b74def59b63949d3058227d40c51ed3112ccb,,internal
NRG-ANN-GOLD-0317,Legal Store Announcement — Georgia #317,store_announcement,Legal,Georgia,1.0,approved,2026-06-21,,raw/2026/announcements/317-store_announcement-georgia.md,1d8e8c632a7240cbfea7793e6fd516c09da0b282a1340838c34e99da7fb4e515,,internal
